[I] exp_name	dataset_src	dataset_dest	accuracy	accuracy_top3	accuracy_top5	precision	recall	f1	avg_guess_entropy	max_guess_entropy
[I] gp_age/20	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.57916666666667	255.0
[I] gp_age/20	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0117	0.0186	0.0030990555580534015	0.0032770332749039173	0.002715018172444846	125.1008	255.0
[I] gp_age/20	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27983440331194	255.0
[I] gp_age/21	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.01185	0.0195	0.00385	0.00390625	0.00767046869552224	127.51	255.0
[I] gp_age/21	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.45183333333334	255.0
[I] gp_age/21	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0115	0.0188	0.003162221847486261	0.0032739822339713353	0.0027487522376414258	125.0803	255.0
[I] gp_age/21	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27668446631067	255.0
[I] gp_age/22	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.0031	0.01095	0.01915	0.0030782880160756133	0.003528977046899841	0.006049414931803658	127.85395	255.0
[I] gp_age/22	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.0035833333333333333	0.011	0.01775	0.0035833333333333333	0.00390625	0.007141077804533755	127.30641666666666	255.0
[I] gp_age/22	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0042	0.013	0.0209	0.004168418359932048	0.004036606015226464	0.0035080631183276177	125.4102	255.0
[I] gp_age/22	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.004019919601607968	0.011579768404631907	0.01877962440751185	0.004019919601607968	0.00390625	0.008007649097645512	126.96529069418612	255.0
[I] gp_age/23	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.0115	0.01925	0.00385	0.00390625	0.00767046869552224	127.39025	255.0
[I] gp_age/23	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.57916666666667	255.0
[I] gp_age/23	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0117	0.0186	0.0030990555580534015	0.0032770332749039173	0.002715018172444846	125.1008	255.0
[I] gp_age/23	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27983440331194	255.0
[I] gp_age/24	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.01185	0.0195	0.00385	0.00390625	0.00767046869552224	127.51	255.0
[I] gp_age/24	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.45183333333334	255.0
[I] gp_age/24	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0115	0.0188	0.003162221847486261	0.0032739822339713353	0.0027487522376414258	125.0803	255.0
[I] gp_age/24	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27668446631067	255.0
[I] gp_age/25	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.0031	0.01095	0.01915	0.0030782880160756133	0.003528977046899841	0.006049414931803658	127.85395	255.0
[I] gp_age/25	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.0035833333333333333	0.011	0.01775	0.0035833333333333333	0.00390625	0.007141077804533755	127.30641666666666	255.0
[I] gp_age/25	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0042	0.013	0.0209	0.004168418359932048	0.004036606015226464	0.0035080631183276177	125.4102	255.0
[I] gp_age/25	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.004019919601607968	0.011579768404631907	0.01877962440751185	0.004019919601607968	0.00390625	0.008007649097645512	126.96529069418612	255.0
[I] gp_age/26	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.0115	0.01925	0.00385	0.00390625	0.00767046869552224	127.39025	255.0
[I] gp_age/26	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.57916666666667	255.0
[I] gp_age/26	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0117	0.0186	0.0030990555580534015	0.0032770332749039173	0.002715018172444846	125.1008	255.0
[I] gp_age/26	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27983440331194	255.0
[I] gp_age/27	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.01185	0.0195	0.00385	0.00390625	0.00767046869552224	127.51	255.0
[I] gp_age/27	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.45183333333334	255.0
[I] gp_age/27	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0115	0.0188	0.003162221847486261	0.0032739822339713353	0.0027487522376414258	125.0803	255.0
[I] gp_age/27	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27668446631067	255.0
[I] gp_age/28	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.0031	0.01095	0.01915	0.0030782880160756133	0.003528977046899841	0.006049414931803658	127.85395	255.0
[I] gp_age/28	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.0035833333333333333	0.011	0.01775	0.0035833333333333333	0.00390625	0.007141077804533755	127.30641666666666	255.0
[I] gp_age/28	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0042	0.013	0.0209	0.004168418359932048	0.004036606015226464	0.0035080631183276177	125.4102	255.0
[I] gp_age/28	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.004019919601607968	0.011579768404631907	0.01877962440751185	0.004019919601607968	0.00390625	0.008007649097645512	126.96529069418612	255.0
[I] gp_age/29	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.0115	0.01925	0.00385	0.00390625	0.00767046869552224	127.39025	255.0
[I] gp_age/29	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.57916666666667	255.0
[I] gp_age/29	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0117	0.0186	0.0030990555580534015	0.0032770332749039173	0.002715018172444846	125.1008	255.0
[I] gp_age/29	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27983440331194	255.0
[I] gp_age/3	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.01185	0.0195	0.00385	0.00390625	0.00767046869552224	127.51	255.0
[I] gp_age/3	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.45183333333334	255.0
[I] gp_age/3	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0115	0.0188	0.003162221847486261	0.0032739822339713353	0.0027487522376414258	125.0803	255.0
[I] gp_age/3	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27668446631067	255.0
[I] gp_age/30	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.01185	0.0195	0.00385	0.00390625	0.00767046869552224	127.51	255.0
[I] gp_age/30	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.45183333333334	255.0
[I] gp_age/30	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0115	0.0188	0.003162221847486261	0.0032739822339713353	0.0027487522376414258	125.0803	255.0
[I] gp_age/30	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27668446631067	255.0
[I] gp_age/4	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.0031	0.01095	0.01915	0.0030782880160756133	0.003528977046899841	0.006049414931803658	127.85395	255.0
[I] gp_age/4	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.0035833333333333333	0.011	0.01775	0.0035833333333333333	0.00390625	0.007141077804533755	127.30641666666666	255.0
[I] gp_age/4	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0042	0.013	0.0209	0.004168418359932048	0.004036606015226464	0.0035080631183276177	125.4102	255.0
[I] gp_age/4	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.004019919601607968	0.011579768404631907	0.01877962440751185	0.004019919601607968	0.00390625	0.008007649097645512	126.96529069418612	255.0
[I] gp_age/5	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.0115	0.01925	0.00385	0.00390625	0.00767046869552224	127.39025	255.0
[I] gp_age/5	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.57916666666667	255.0
[I] gp_age/5	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0117	0.0186	0.0030990555580534015	0.0032770332749039173	0.002715018172444846	125.1008	255.0
[I] gp_age/5	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27983440331194	255.0
[I] gp_age/6	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.01185	0.0195	0.00385	0.00390625	0.00767046869552224	127.51	255.0
[I] gp_age/6	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.45183333333334	255.0
[I] gp_age/6	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0115	0.0188	0.003162221847486261	0.0032739822339713353	0.0027487522376414258	125.0803	255.0
[I] gp_age/6	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27668446631067	255.0
[I] gp_age/7	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.0031	0.01095	0.01915	0.0030782880160756133	0.003528977046899841	0.006049414931803658	127.85395	255.0
[I] gp_age/7	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.0035833333333333333	0.011	0.01775	0.0035833333333333333	0.00390625	0.007141077804533755	127.30641666666666	255.0
[I] gp_age/7	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0042	0.013	0.0209	0.004168418359932048	0.004036606015226464	0.0035080631183276177	125.4102	255.0
[I] gp_age/7	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.004019919601607968	0.011579768404631907	0.01877962440751185	0.004019919601607968	0.00390625	0.008007649097645512	126.96529069418612	255.0
[I] gp_age/8	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.0115	0.01925	0.00385	0.00390625	0.00767046869552224	127.39025	255.0
[I] gp_age/8	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.57916666666667	255.0
[I] gp_age/8	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0117	0.0186	0.0030990555580534015	0.0032770332749039173	0.002715018172444846	125.1008	255.0
[I] gp_age/8	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27983440331194	255.0
[I] gp_age/9	Random_delay_labels_train_byte	AES_Shivam_labels_test_byte	0.00385	0.01185	0.0195	0.00385	0.00390625	0.00767046869552224	127.51	255.0
[I] gp_age/9	Random_delay_labels_train_byte	ASCAD_labels_test_byte	0.003416666666666667	0.010583333333333333	0.017916666666666668	0.003416666666666667	0.00390625	0.006810065609168674	127.45183333333334	255.0
[I] gp_age/9	Random_delay_labels_train_byte	Random_delay_labels_test_byte	0.0032	0.0115	0.0188	0.003162221847486261	0.0032739822339713353	0.0027487522376414258	125.0803	255.0
[I] gp_age/9	Random_delay_labels_train_byte	DPAv4_labels_test_byte	0.0035699286014279717	0.010889782204355913	0.01892962140757185	0.0035699286014279717	0.00390625	0.007114459091860223	127.27668446631067	255.0
[I] gp_age/1	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0036	0.011	0.0191	0.0036	0.00390625	0.007174172977281785	127.39715	255.0
[I] gp_age/1	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0036666666666666666	0.012166666666666666	0.01975	0.008029461631615333	0.0038849241078926997	0.002679386309009345	126.51891666666667	255.0
[I] gp_age/1	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0028	0.0128	0.0193	9.913612302787597E-4	0.003667937665782493	0.0019185437303904202	127.7245	255.0
[I] gp_age/1	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5685486290274194	0.881622367552649	0.9527509449811004	0.5738314478457122	0.5681948217843333	0.562726502535383	1.0576888462230756	234.0
[I] gp_age/10	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0036	0.011	0.0191	0.0036	0.00390625	0.007174172977281785	127.39715	255.0
[I] gp_age/10	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0036666666666666666	0.012166666666666666	0.01975	0.008029461631615333	0.0038849241078926997	0.002679386309009345	126.51891666666667	255.0
[I] gp_age/10	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0028	0.0128	0.0193	9.913612302787597E-4	0.003667937665782493	0.0019185437303904202	127.7245	255.0
[I] gp_age/10	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5685486290274194	0.881622367552649	0.9527509449811004	0.5738314478457122	0.5681948217843333	0.562726502535383	1.0576888462230756	234.0
[I] gp_age/11	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0037	0.0107	0.0191	0.012879541165976728	0.0038603670634920636	0.0051273106346989466	129.11155	255.0
[I] gp_age/11	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.004333333333333333	0.011833333333333333	0.01775	0.0034796157890892637	0.004623125202504248	0.002610147873107653	128.83508333333333	255.0
[I] gp_age/11	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0039	0.0133	0.0201	0.003656746357202513	0.003640640177704131	0.006890826760112068	126.3268	255.0
[I] gp_age/11	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5394792104157917	0.869112617747645	0.9457010859782804	0.562319550462206	0.5395881151838359	0.5233167143066101	1.1599568008639827	242.0
[I] gp_age/12	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.00375	0.01255	0.02075	0.004441843553280842	0.003509820927950659	0.008750181665292091	126.77015	255.0
[I] gp_age/12	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0045	0.011666666666666667	0.01975	0.0036688947404001746	0.0047130935478153285	0.003297832637702523	126.79525	255.0
[I] gp_age/12	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0049	0.0133	0.0203	0.0024504900980196038	0.00390625	0.004877077734647159	128.4845	255.0
[I] gp_age/12	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5757784844303114	0.8880722385552289	0.9570108597828043	0.5774165443752242	0.575534082439661	0.5696289370089236	1.0098698026039479	231.0
[I] gp_age/13	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0036	0.011	0.0191	0.0036	0.00390625	0.007174172977281785	127.39715	255.0
[I] gp_age/13	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0036666666666666666	0.012166666666666666	0.01975	0.008029461631615333	0.0038849241078926997	0.002679386309009345	126.51891666666667	255.0
[I] gp_age/13	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0028	0.0128	0.0193	9.913612302787597E-4	0.003667937665782493	0.0019185437303904202	127.7245	255.0
[I] gp_age/13	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5685486290274194	0.881622367552649	0.9527509449811004	0.5738314478457122	0.5681948217843333	0.562726502535383	1.0576888462230756	234.0
[I] gp_age/14	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0037	0.0107	0.0191	0.012879541165976728	0.0038603670634920636	0.0051273106346989466	129.11155	255.0
[I] gp_age/14	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.004333333333333333	0.011833333333333333	0.01775	0.0034796157890892637	0.004623125202504248	0.002610147873107653	128.83508333333333	255.0
[I] gp_age/14	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0039	0.0133	0.0201	0.003656746357202513	0.003640640177704131	0.006890826760112068	126.3268	255.0
[I] gp_age/14	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5394792104157917	0.869112617747645	0.9457010859782804	0.562319550462206	0.5395881151838359	0.5233167143066101	1.1599568008639827	242.0
[I] gp_age/15	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.00375	0.01255	0.02075	0.004441843553280842	0.003509820927950659	0.008750181665292091	126.77015	255.0
[I] gp_age/15	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0045	0.011666666666666667	0.01975	0.0036688947404001746	0.0047130935478153285	0.003297832637702523	126.79525	255.0
[I] gp_age/15	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0049	0.0133	0.0203	0.0024504900980196038	0.00390625	0.004877077734647159	128.4845	255.0
[I] gp_age/15	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5757784844303114	0.8880722385552289	0.9570108597828043	0.5774165443752242	0.575534082439661	0.5696289370089236	1.0098698026039479	231.0
[I] gp_age/16	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0036	0.011	0.0191	0.0036	0.00390625	0.007174172977281785	127.39715	255.0
[I] gp_age/16	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0036666666666666666	0.012166666666666666	0.01975	0.008029461631615333	0.0038849241078926997	0.002679386309009345	126.51891666666667	255.0
[I] gp_age/16	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0028	0.0128	0.0193	9.913612302787597E-4	0.003667937665782493	0.0019185437303904202	127.7245	255.0
[I] gp_age/16	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5685486290274194	0.881622367552649	0.9527509449811004	0.5738314478457122	0.5681948217843333	0.562726502535383	1.0576888462230756	234.0
[I] gp_age/17	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0037	0.0107	0.0191	0.012879541165976728	0.0038603670634920636	0.0051273106346989466	129.11155	255.0
[I] gp_age/17	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.004333333333333333	0.011833333333333333	0.01775	0.0034796157890892637	0.004623125202504248	0.002610147873107653	128.83508333333333	255.0
[I] gp_age/17	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0039	0.0133	0.0201	0.003656746357202513	0.003640640177704131	0.006890826760112068	126.3268	255.0
[I] gp_age/17	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5394792104157917	0.869112617747645	0.9457010859782804	0.562319550462206	0.5395881151838359	0.5233167143066101	1.1599568008639827	242.0
[I] gp_age/18	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.00375	0.01255	0.02075	0.004441843553280842	0.003509820927950659	0.008750181665292091	126.77015	255.0
[I] gp_age/18	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0045	0.011666666666666667	0.01975	0.0036688947404001746	0.0047130935478153285	0.003297832637702523	126.79525	255.0
[I] gp_age/18	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0049	0.0133	0.0203	0.0024504900980196038	0.00390625	0.004877077734647159	128.4845	255.0
[I] gp_age/18	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5757784844303114	0.8880722385552289	0.9570108597828043	0.5774165443752242	0.575534082439661	0.5696289370089236	1.0098698026039479	231.0
[I] gp_age/19	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0036	0.011	0.0191	0.0036	0.00390625	0.007174172977281785	127.39715	255.0
[I] gp_age/19	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0036666666666666666	0.012166666666666666	0.01975	0.008029461631615333	0.0038849241078926997	0.002679386309009345	126.51891666666667	255.0
[I] gp_age/19	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0028	0.0128	0.0193	9.913612302787597E-4	0.003667937665782493	0.0019185437303904202	127.7245	255.0
[I] gp_age/19	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5685486290274194	0.881622367552649	0.9527509449811004	0.5738314478457122	0.5681948217843333	0.562726502535383	1.0576888462230756	234.0
[I] gp_age/2	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0037	0.0107	0.0191	0.012879541165976728	0.0038603670634920636	0.0051273106346989466	129.11155	255.0
[I] gp_age/2	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.004333333333333333	0.011833333333333333	0.01775	0.0034796157890892637	0.004623125202504248	0.002610147873107653	128.83508333333333	255.0
[I] gp_age/2	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0039	0.0133	0.0201	0.003656746357202513	0.003640640177704131	0.006890826760112068	126.3268	255.0
[I] gp_age/2	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5394792104157917	0.869112617747645	0.9457010859782804	0.562319550462206	0.5395881151838359	0.5233167143066101	1.1599568008639827	242.0
[I] gp_age/20	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0037	0.0107	0.0191	0.012879541165976728	0.0038603670634920636	0.0051273106346989466	129.11155	255.0
[I] gp_age/20	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.004333333333333333	0.011833333333333333	0.01775	0.0034796157890892637	0.004623125202504248	0.002610147873107653	128.83508333333333	255.0
[I] gp_age/20	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0039	0.0133	0.0201	0.003656746357202513	0.003640640177704131	0.006890826760112068	126.3268	255.0
[I] gp_age/20	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5394792104157917	0.869112617747645	0.9457010859782804	0.562319550462206	0.5395881151838359	0.5233167143066101	1.1599568008639827	242.0
[I] gp_age/21	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.00375	0.01255	0.02075	0.004441843553280842	0.003509820927950659	0.008750181665292091	126.77015	255.0
[I] gp_age/21	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0045	0.011666666666666667	0.01975	0.0036688947404001746	0.0047130935478153285	0.003297832637702523	126.79525	255.0
[I] gp_age/21	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0049	0.0133	0.0203	0.0024504900980196038	0.00390625	0.004877077734647159	128.4845	255.0
[I] gp_age/21	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5757784844303114	0.8880722385552289	0.9570108597828043	0.5774165443752242	0.575534082439661	0.5696289370089236	1.0098698026039479	231.0
[I] gp_age/22	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0036	0.011	0.0191	0.0036	0.00390625	0.007174172977281785	127.39715	255.0
[I] gp_age/22	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0036666666666666666	0.012166666666666666	0.01975	0.008029461631615333	0.0038849241078926997	0.002679386309009345	126.51891666666667	255.0
[I] gp_age/22	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0028	0.0128	0.0193	9.913612302787597E-4	0.003667937665782493	0.0019185437303904202	127.7245	255.0
[I] gp_age/22	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5685486290274194	0.881622367552649	0.9527509449811004	0.5738314478457122	0.5681948217843333	0.562726502535383	1.0576888462230756	234.0
[I] gp_age/23	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0037	0.0107	0.0191	0.012879541165976728	0.0038603670634920636	0.0051273106346989466	129.11155	255.0
[I] gp_age/23	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.004333333333333333	0.011833333333333333	0.01775	0.0034796157890892637	0.004623125202504248	0.002610147873107653	128.83508333333333	255.0
[I] gp_age/23	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0039	0.0133	0.0201	0.003656746357202513	0.003640640177704131	0.006890826760112068	126.3268	255.0
[I] gp_age/23	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5394792104157917	0.869112617747645	0.9457010859782804	0.562319550462206	0.5395881151838359	0.5233167143066101	1.1599568008639827	242.0
[I] gp_age/24	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.00375	0.01255	0.02075	0.004441843553280842	0.003509820927950659	0.008750181665292091	126.77015	255.0
[I] gp_age/24	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0045	0.011666666666666667	0.01975	0.0036688947404001746	0.0047130935478153285	0.003297832637702523	126.79525	255.0
[I] gp_age/24	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0049	0.0133	0.0203	0.0024504900980196038	0.00390625	0.004877077734647159	128.4845	255.0
[I] gp_age/24	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5757784844303114	0.8880722385552289	0.9570108597828043	0.5774165443752242	0.575534082439661	0.5696289370089236	1.0098698026039479	231.0
[I] gp_age/25	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0036	0.011	0.0191	0.0036	0.00390625	0.007174172977281785	127.39715	255.0
[I] gp_age/25	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.0036666666666666666	0.012166666666666666	0.01975	0.008029461631615333	0.0038849241078926997	0.002679386309009345	126.51891666666667	255.0
[I] gp_age/25	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0028	0.0128	0.0193	9.913612302787597E-4	0.003667937665782493	0.0019185437303904202	127.7245	255.0
[I] gp_age/25	DPAv4_labels_train_byte	DPAv4_labels_test_byte	0.5685486290274194	0.881622367552649	0.9527509449811004	0.5738314478457122	0.5681948217843333	0.562726502535383	1.0576888462230756	234.0
[I] gp_age/26	DPAv4_labels_train_byte	AES_Shivam_labels_test_byte	0.0037	0.0107	0.0191	0.012879541165976728	0.0038603670634920636	0.0051273106346989466	129.11155	255.0
[I] gp_age/26	DPAv4_labels_train_byte	ASCAD_labels_test_byte	0.004333333333333333	0.011833333333333333	0.01775	0.0034796157890892637	0.004623125202504248	0.002610147873107653	128.83508333333333	255.0
[I] gp_age/26	DPAv4_labels_train_byte	Random_delay_labels_test_byte	0.0039	0.0133	0.0201	0.003656746357202513	0.003640640177704131	0.006890826760112068	126.3268	255.0
